country,year,site_id,landscape_type,transect,period,round,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,plant_genus,plant_species
Germany,2012,7,high,1,after,4,other wild bee,Lasioglossum,interruptum,interruptum,Echinops,sphaerocephalus
Germany,2012,7,high,2,after,4,other wild bee,Lasioglossum,interruptum,interruptum,Echinops,sphaerocephalus
Germany,2012,7,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,1,after,3,other wild bee,Lasioglossum,villosulum,villosulum,Geranium,sanguineum
Germany,2012,7,high,1,after,3,other wild bee,Lasioglossum,villosulum,villosulum,Geranium,sanguineum
Germany,2012,7,high,1,after,3,other wild bee,Lasioglossum,villosulum,villosulum,Geranium,sanguineum
Germany,2012,7,high,1,after,3,other wild bee,Osmia,bicornis,bicornis,Geranium,sanguineum
Germany,2012,7,high,1,after,3,other wild bee,Osmia,bicolor,bicolor,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Honeybee,Apis,mellifera,mellifera,Geranium,sanguineum
Germany,2012,7,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
Germany,2012,7,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
Germany,2012,7,high,2,after,4,other wild bee,Megachile,pilidens,pilidens,Ononis,spinosa
Germany,2012,7,high,2,after,4,other wild bee,Megachile,pilidens,pilidens,Ononis,spinosa
Germany,2012,7,high,2,after,3,Bumblebee,Bombus,terrestris,terrestris,Salvia,pratensis
Germany,2012,7,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Senecio,jacobaea
Germany,2012,7,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Senecio,jacobaea
Germany,2012,7,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Thymus,praecox
Germany,2012,7,high,1,during,1,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2012,7,high,1,during,1,other wild bee,Osmia,bicolor,bicolor,Hippocrepis,comosa
Germany,2012,7,high,2,during,2,other wild bee,Andrena,wilkella,wilkella,Hippocrepis,comosa
Germany,2012,7,high,1,during,1,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,pratensis
Germany,2012,8,high,2,after,3,other wild bee,Andrena,flavipes,flavipes,Anthemis,arvensis
Germany,2012,8,high,2,after,3,other wild bee,Lasioglossum,xanthopus,xanthopus,Anthemis,arvensis
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Armeria,maritima
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Armeria,maritima
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Armeria,maritima
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Armeria,maritima
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Dianthus,carthusianorum
Germany,2012,8,high,2,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Euphrasia,stricta
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Euphrasia,stricta
Germany,2012,8,high,2,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Euphrasia,stricta
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Jasione,montana
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Pimpinella,saxifraga
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Pimpinella,saxifraga
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Pimpinella,saxifraga
Germany,2012,8,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Thymus,praecox
Germany,2012,8,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Thymus,praecox
Germany,2012,8,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Thymus,praecox
Germany,2012,8,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Thymus,praecox
Germany,2012,8,high,2,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,2,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,2,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,2,after,4,other wild bee,Andrena,flavipes,flavipes,Thymus,praecox
Germany,2012,8,high,1,during,2,Bumblebee,Bombus,terrestris,terrestris,Erodium,cicutanium
Germany,2012,8,high,2,during,1,Hoverfly,Sphaerophoria,scripta,scripta,Potentilla,verna
Germany,2012,8,high,2,during,1,other wild bee,Andrena,falsifica,falsifica,Potentilla,verna
Germany,2012,8,high,2,during,1,other wild bee,Andrena,potentillae,potentillae,Potentilla,verna
Germany,2012,8,high,2,during,1,other wild bee,Andrena,potentillae,potentillae,Potentilla,verna
Germany,2012,8,high,2,during,1,other wild bee,Lasioglossum,morio,morio,Potentilla,verna
Germany,2012,8,high,2,during,2,Hoverfly,Sphaerophoria,scripta,scripta,Potentilla,verna
Germany,2012,8,high,2,during,2,other wild bee,Andrena,potentillae,potentillae,Potentilla,verna
Germany,2012,9,low,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Aster,amellus
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Bupleurum,falcatum
Germany,2012,9,low,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,jacea
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,jacea
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,other wild bee,Anthidium,nanum,nanum,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,other wild bee,Halictus,simplex,simplex,Centaurea,jacea
Germany,2012,9,low,1,after,4,other wild bee,Halictus,subauratus,subauratus,Centaurea,jacea
Germany,2012,9,low,1,after,4,other wild bee,Halictus,simplex,simplex,Centaurea,jacea
Germany,2012,9,low,1,after,4,other wild bee,Halictus,tumulorum,tumulorum,Centaurea,jacea
Germany,2012,9,low,1,after,4,other wild bee,Lasioglossum,interruptum,interruptum,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,Hoverfly,Eupeodes,bucculatus,bucculatus,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,other wild bee,Halictus,simplex,simplex,Centaurea,scabiosa
Germany,2012,9,low,2,after,4,other wild bee,Halictus,simplex,simplex,Centaurea,jacea
Germany,2012,9,low,2,after,4,other wild bee,Osmia,spinulosa,spinulosa,Centaurea,jacea
Germany,2012,9,low,2,after,4,other wild bee,Halictus,simplex,simplex,Centaurea,jacea
Germany,2012,9,low,2,after,4,other wild bee,Halictus,subauratus,subauratus,Centaurea,jacea
Germany,2012,9,low,2,after,4,other wild bee,Halictus,tumulorum,tumulorum,Centaurea,scabiosa
Germany,2012,9,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Clinopodium,vulgare
Germany,2012,9,low,1,after,3,other wild bee,Andrena,wilkella,wilkella,Hippocrepis,comosa
Germany,2012,9,low,1,after,3,other wild bee,Osmia,aurulenta,aurulenta,Hippocrepis,comosa
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Knautia,arvensis
Germany,2012,9,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Knautia,arvensis
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pastinaca,sativa
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pastinaca,sativa
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pastinaca,sativa
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pastinaca,sativa
Germany,2012,9,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pastinaca,sativa
Germany,2012,9,low,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,pratensis
Germany,2012,9,low,1,after,3,Honeybee,Apis,mellifera,mellifera,Salvia,pratensis
Germany,2012,9,low,1,after,3,Honeybee,Apis,mellifera,mellifera,Salvia,pratensis
Germany,2012,9,low,1,after,3,other wild bee,Osmia,aurulenta,aurulenta,Salvia,pratensis
Germany,2012,9,low,2,after,3,Honeybee,Apis,mellifera,mellifera,Salvia,pratensis
Germany,2012,9,low,2,after,3,Honeybee,Apis,mellifera,mellifera,Salvia,pratensis
Germany,2012,9,low,2,after,3,other wild bee,Osmia,bicornis,bicornis,Salvia,pratensis
Germany,2012,9,low,1,after,4,other wild bee,Heriades,truncorum,truncorum,Senecio,jacobaea
Germany,2012,9,low,1,after,3,other wild bee,Lasioglossum,albipes,albipes,Veronica,chamaedrys
Germany,2012,9,low,2,during,1,other wild bee,Andrena,fulvata,fulvata,Primula,veris
Germany,2012,9,low,1,during,2,Bumblebee,Bombus,terrestris,terrestris,Primula,veris
Germany,2012,9,low,1,during,2,Bumblebee,Bombus,pascuorum,pascuorum,Primula,veris
Germany,2012,9,low,1,during,2,other wild bee,Lasioglossum,pauxillum,pauxillum,Primula,veris
Germany,2012,9,low,1,during,2,other wild bee,Lasioglossum,morio,morio,Primula,veris
Germany,2012,9,low,2,during,2,other wild bee,Halictus,tumulorum,tumulorum,Primula,veris
Germany,2012,9,low,2,during,2,other wild bee,Lasioglossum,morio,morio,Primula,veris
Germany,2012,9,low,2,during,2,other wild bee,Lasioglossum,morio,morio,Primula,veris
Germany,2012,9,low,2,during,2,other wild bee,Lasioglossum,morio,morio,Primula,veris
Germany,2012,10,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Ajuga,genevensis
Germany,2012,10,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Ajuga,genevensis
